上架日期	商品名称	商品id	商品售价	推广链接
2024/2/24	【毕加索】杜邦科技面料百搭休闲收腰显瘦连帽风衣外套1CDM33190	3667506377703686266	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNu5Y1&id=3667506377703686266&origin_type=pc_buyin_group
2024/2/24	【想念】醋酸+莱赛尔天丝高腰休闲松紧腰显瘦百搭直筒长裤1KDMX1400	3667828126798447053	350	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNsdPe&id=3667828126798447053&origin_type=pc_buyin_group
2024/2/24	【魏老板】简约短款连帽拉链冲锋衣拉链风衣外套1CDM19210	3667839544809620409	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNXsnJ&id=3667839544809620409&origin_type=pc_buyin_group
2024/2/24	【底气】100绵羊毛V领针织无袖毛衣背心1ZDM30010	3667841615151628476	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNvDRd&id=3667841615151628476&origin_type=pc_buyin_group
2024/2/24	【麻的美学】100天然亚麻排扣百搭款时尚衬衫1SDMM0030	3667844795331641811	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmLAR&id=3667844795331641811&origin_type=pc_buyin_group
2024/2/24	【旧约】山羊皮休闲短款立领真皮拉链夹克皮衣外套1CDM35990	3667835705150800293	1790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNggXL&id=3667835705150800293&origin_type=pc_buyin_group
2024/2/24	【墨画丹青】德国进口杨子纱简约纯色圆领短袖套头毛衣1ZDM02270	3667838537765617776	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNCyo8&id=3667838537765617776&origin_type=pc_buyin_group
2024/2/24	【波光粼粼】法式复古V领丝绒修身吊带中长连衣裙1DDM43030	3667848768428048721	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN7JrN&origin_type=pc_buyin_group&id=3667848768428048721
2024/2/24	【卡戴珊】纯棉休闲翻领单排扣风衣中长袖外套1SDM30040	3667848880063644138	1090	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN9rVQ&id=3667848880063644138&origin_type=pc_buyin_group
2024/2/24	【富士山下】亚麻时尚休闲短款翻领拉链夹克外套1CDMH6200	3667848980936655237	890	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNGvwX&id=3667848980936655237&origin_type=pc_buyin_group
2024/2/24	【牵挂】慵懒舒适羊毛连帽拉链短款开衫外套1ZDM66360	3667845970105860228	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNVxkC&id=3667845970105860228&origin_type=pc_buyin_group
2024/2/24	【暗语】复古短款翻领真皮皮衣飞行拉链夹克外套1CDM90350	3667846882778022312	1790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN3Yx4&id=3667846882778022312&origin_type=pc_buyin_group
2024/2/24	【优雅主义】翻领气质宽松格子西装长袖垫肩外套1CDMW2370	3667850194315247678	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN5FJr&id=3667850194315247678&origin_type=pc_buyin_group
2024/2/24	【春日幻想】中长款连帽冲锋衣拉链夹克风衣外套1CDM01790	3667852528546087021	990	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNqskk&id=3667852528546087021&origin_type=pc_buyin_group
2024/2/24	【瓦尔湖】美式复古显瘦直筒微喇牛仔裤4KDMM0080	3667852502751117520	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNxPVh&origin_type=pc_buyin_group&id=3667852502751117520
2024/2/24	【寻梦欢】100匹马棉立领国风新中式简约清冷白衬衫1SDMW1260	3667875403474796710	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNnewB&origin_type=pc_buyin_group&id=3667875403474796710
2024/2/24	【云烟】做旧圆领宽松字母印花短袖套头T恤1TDM905A0	3668042224425369794	230	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNukSG&id=3668042224425369794&origin_type=pc_buyin_group
2024/2/24	【春天里】抽绳兜帽宽松短款拉链外套1CDM825Y0	3668045320937406560	690	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNp3Cn&id=3668045320937406560&origin_type=pc_buyin_group
2024/2/24	【左岸】简约修身圆领短袖T恤1TDM20820	3668039827741344102	270	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNXQEt&id=3668039827741344102&origin_type=pc_buyin_group
2024/2/24	【小幸运】百搭宽螺纹领口后中缝设计短袖套头T恤1TDM92700	3668041094882525569	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNvjMW&origin_type=pc_buyin_group&id=3668041094882525569
2024/2/24	【腿精标配】高腰显瘦修身白色直筒弹力牛仔裤1KDMXY060	3668035421197172936	470	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNagqu&id=3668035421197172936&origin_type=pc_buyin_group
2024/2/24	【法式浪漫】简约百搭款亚麻西装外套1CDMB1050	3668051578713145614	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNgBK9&id=3668051578713145614&origin_type=pc_buyin_group
2024/2/24	【品味咖】100绵羊毛立领短款纽扣长袖夹克工装外套1CDMP1000	3668045847079289118	1080	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNCJBH&id=3668045847079289118&origin_type=pc_buyin_group
2024/2/24	【埃塞尔比亚】复古显瘦翻领绒面小羊皮外套1CDM31130	3668046111186223529	1980	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNWXQx&id=3668046111186223529&origin_type=pc_buyin_group
2024/2/24	【时尚的风】高腰直筒显瘦显腿直牛仔裤1KDMXY100	3668056792870551815	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNnq47&id=3668056792870551815&origin_type=pc_buyin_group
2024/2/24	【小情调】100全亚麻经典复古宽松撞色条纹亚麻衬衫1SDMB0980	3668046061861208152	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNuwdk&id=3668046061861208152&origin_type=pc_buyin_group
2024/2/24	【歌颂】绵羊毛内外撞色连帽双拉链毛衣开衫外套1CDM00190	3668058068526170333	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNsHSS&id=3668058068526170333&origin_type=pc_buyin_group
2024/2/24	【春华】宽松休闲短款抽绳连帽拉链冲锋衣外套1CDM45510	3668815438638350534	2250	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN46bB&id=3668815438638350534&origin_type=pc_buyin_group
2024/2/24	【小蜜蜂】68支桑蚕丝+绵羊毛百搭圆领短袖针织衫套头毛衣1ZDM15210	3668057830130319460	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNvWEA&id=3668057830130319460&origin_type=pc_buyin_group
2024/2/24	【视角】美德拉时尚复古显瘦百搭咖色阔腿牛仔裤1KDM11590	3668224013051756782	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmAye&id=3668224013051756782&origin_type=pc_buyin_group
2024/2/24	【波光粼粼】法式复古V领丝绒修身吊带中长连衣裙1DDMY6220	3668767236404936753	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNgKqR&id=3668767236404936753&origin_type=pc_buyin_group
2024/2/24	【春水】简约百搭短款小圆领开衫薄款外套1SDM32380	3668816974315651184	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNCVed&id=3668816974315651184&origin_type=pc_buyin_group
2024/2/24	【无拘束】宽松翻领连帽中长款风衣1CDM01760	3668906696073412628	990	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN7rB8&id=3668906696073412628&origin_type=pc_buyin_group
2024/2/24	【初遇】定制面料柔软光滑简约百搭款长袖T恤1T0312380	3668815958446833976	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN9mg9&id=3668815958446833976&origin_type=pc_buyin_group
2024/2/24	【松茶】短款纯棉褶皱垫肩长袖衬衫1SDMC6830	3668818531241296370	550	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNt8oQ&id=3668818531241296370&origin_type=pc_buyin_group
2024/2/24	【芳华】宽松休闲连帽拉链中长款收腰冲锋衣外套1CDM34800	3669151397640798619	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNVnAx&origin_type=pc_buyin_group&id=3669151397640798619
2024/2/24	【花样年华】正肩挺阔字母印花纯棉短袖套头T恤1TDM908A0	3669150366815092986	230	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN3yXC&id=3669150366815092986&origin_type=pc_buyin_group
2024/2/24	【小确幸】圆领气质简约修身短袖字母套头T恤1TDM20900	3669153504154484741	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNPtxc&id=3669153504154484741&origin_type=pc_buyin_group
2024/2/24	【如梦令】醋酸来去缝工艺圆领精致高奢感宽松小衫1TDM60050	3669153454896578941	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNqU7T&id=3669153454896578941&origin_type=pc_buyin_group
2024/2/24	【归属】复古水洗做旧高腰直筒牛仔裤1KDM11460	3668907043856711975	430	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNx8j3&id=3668907043856711975&origin_type=pc_buyin_group
2024/2/24	【预谋】高级感醋酸休闲连帽拉链长袖外套1CDM385Y0	3669155005287498183	990	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNtbaw&id=3669155005287498183&origin_type=pc_buyin_group
2024/2/24	【东方韵味】新中式宽松盘扣长袖衬衫1SDM02270	3669162543022211082	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmw3U&id=3669162543022211082&origin_type=pc_buyin_group
2024/2/24	【高端局】翻盖口袋设计时尚百搭款轻盈连帽中长款外套3CDM90010	3669160676808589716	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNp9Yf&id=3669160676808589716&origin_type=pc_buyin_group
2024/2/24	【心之向往】通勤纯色休闲中长款宽松衬衣1SDM12770	3669159068376891637	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNXMHy&id=3669159068376891637&origin_type=pc_buyin_group
2024/2/24	【必不可少】纯棉拼接T+衬衫组合设计宽松圆领套头长袖T恤1TDM20800	3669160902168543550	330	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNmQfr&id=3669160902168543550&origin_type=pc_buyin_group
2024/2/24	【魏老板】万能搭针织V领单排扣长袖开衫1ZDM66910	3669279078218858838	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNp2bk&id=3669279078218858838&origin_type=pc_buyin_group
2024/2/24	【国色天香】新中式提花盘扣坎肩开叉马甲背心1CDM11100	3669166466399338577	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNC3dh&id=3669166466399338577&origin_type=pc_buyin_group
2024/2/24	【梦寐以求】复古高腰显瘦直筒牛仔裤4KZD90010	3669163683411526016	9999	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN7mSB&id=3669163683411526016&origin_type=pc_buyin_group
2024/2/24	【意象之美】经典百搭棉针织短袖黑白条套头羊毛衣1ZDM60970	3669164228813652342	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgN9ppG&id=3669164228813652342&origin_type=pc_buyin_group
2024/2/24	【爱不释手】慵懒宽松中长款廓形翻领长袖衬衫1SDM31310	3669165502246289698	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNgNtA1n&id=3669165502246289698&origin_type=pc_buyin_group
2024/2/23	【梦想家】中长款大口袋翻领口撞色风衣外套1C1835340	3667150612753154090	1190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNV3r4BW&id=3667150612753154090&origin_type=pc_buyin_group
2024/2/23	【克里斯】藤格纹对格对条丝光质感内里水墨画外套1C1452600	3662669039228074478	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNV395Yh&id=3662669039228074478&origin_type=pc_buyin_group
2024/2/23	【卢浮宫】定制藤格纹水墨画点缀简约时尚外套1C1452590	3663612675579107439	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVvWkJ9&id=3663612675579107439&origin_type=pc_buyin_group
2024/2/23	【经典复刻】宽松简约连帽拉链针织压胶外套1CDM30010	3667162402572599742	850	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNV3QcpC&id=3667162402572599742&origin_type=pc_buyin_group
2024/2/23	【归期】100绵羊毛扬子纱慵懒休闲撞色短袖毛衣T恤1ZDMY0010	3663228961137287967	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVvwQVx&id=3663228961137287967&origin_type=pc_buyin_group
2024/2/23	【爱丽丝】100%美丽奴细绵羊毛百搭假两件V领针织衫1ZDM66730	3667157151798919399	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVcY2wC&id=3667157151798919399&origin_type=pc_buyin_group
2024/2/23	【万有引力】复古轻薄双压线百搭长袖牛仔衬衫外套1CDMK0610	3661559159524045870	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVvcPAd&origin_type=pc_buyin_group&id=3661559159524045870
2024/2/23	【红河影像】匹马棉意式面料时尚百搭翻领宽松衬衫1SDM21030	3663230449435719799	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVcLeX8&id=3663230449435719799&origin_type=pc_buyin_group
2024/2/23	【晴空】亚麻+莱赛尔气质翻领长袖衬衫重工金属衬衣1SDMC5510	3668245479407354265	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVvopoR&id=3668245479407354265&origin_type=pc_buyin_group
2024/2/23	【曙光】100绵羊毛小众设计百搭款短袖针织衫1ZDM80890	3662301776406778885	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNV3QJWH&id=3662301776406778885&origin_type=pc_buyin_group
2024/2/23	【都市丽人】绵羊皮3D立体中长款高腰显瘦半身A字长裙1KDM33370	3663236348506150247	1490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVvGpjU&id=3663236348506150247&origin_type=pc_buyin_group
2024/2/23	【条纹定律】100绵羊毛经典黑白条纹圆领针织套头打底毛衣1ZDM31070	3667159602144870628	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVc1Saf&id=3667159602144870628&origin_type=pc_buyin_group
2024/2/23	【似锦】莱赛尔+醋酸撞色条纹修身长袖圆领打底针织衫1ZDM20370	3662680072856454744	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVk5FCR&origin_type=pc_buyin_group&id=3662680072856454744
2024/2/23	【紫霞仙子】绵羊毛温柔知性柔糯极简百搭法式衬衫1SDM18670	3660848486225734412	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkS7Ed&id=3660848486225734412&origin_type=pc_buyin_group
2024/2/23	【相思】显瘦正肩连帽设计薄款套头卫衣1TDM20980	3667316898762195287	330	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkx5M8&id=3667316898762195287&origin_type=pc_buyin_group
2024/2/23	【爱丁堡】字母印花宽松休闲长袖连帽抽绳加绒卫衣4TDM23790	3662668203764677869	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVk2EVt&id=3662668203764677869&origin_type=pc_buyin_group
2024/2/23	【格子狂想曲】POLO翻领短款长袖小格子衬衫1SDM40130	3668797346206056875	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkDb5J&origin_type=pc_buyin_group&id=3668797346206056875
2024/2/23	【自由之风】连帽抽绳收腰防水防风夹克压胶风衣外套1CDM21320	3667172920779735067	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkrUW1&origin_type=pc_buyin_group&id=3667172920779735067
2024/2/23	【乌托邦】竖条纹设计高级感polo领时尚百搭款外套3CDMB1320	3667154166796648589	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkHcx7&id=3667154166796648589&origin_type=pc_buyin_group
2024/2/23	【悠悠日记】德国进口扬子纱半拉链POLO翻领针织套头毛衣1ZDM30990	3667164266596794455	950	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkrLok&id=3667164266596794455&origin_type=pc_buyin_group
2024/2/23	【奇遇】格子连帽拉链开衫外套1CDMR6970	3667483013291311149	590	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNV3uR3G&id=3667483013291311149&origin_type=pc_buyin_group
2024/2/23	【爱尔兰】排扣小众设计时尚百搭款牛仔外套1CDMK0250	3667974731094687950	550	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkB9Nu&id=3667974731094687950&origin_type=pc_buyin_group
2024/2/23	【楼兰】做旧宽松纽扣长袖牛仔外套1CDM21350	3668042000902521089	790	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNVkCJ3A&id=3668042000902521089&origin_type=pc_buyin_group
2024/2/20	【云中歌】90支绵羊毛小众设计感拉链连帽绵羊毛开衫4ZDM30160	3668767407993913578	650	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iN92X3aX&id=3668767407993913578&origin_type=pc_buyin_group
2024/2/20	【嘉宾】百搭显瘦减龄撞色圆领套头短袖T恤1TDM20740	3662074866951171672	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iN92vmsV&id=3662074866951171672&origin_type=pc_buyin_group
2024/2/14	【达尔文】绵羊毛圆领牛仔袖拼接撞色套头毛衣1ZDM00240	3662667548865999606	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNBs6sRE&origin_type=pc_buyin_group&id=3662667548865999606
2024/2/14	【文艺复兴】圆领百搭羊毛套头廓形毛衣背心1ZDM00260	3663229822211128067	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNBsdhGP&id=3663229822211128067&origin_type=pc_buyin_group
2024/2/8	【北海道】加厚重磅绵羊毛宽松休闲保暖长袖连帽套头卫衣4TDM68580	3666523880471789997	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnaHJs&id=3666523880471789997&origin_type=pc_buyin_group
2024/2/8	【蓝风铃】100绵羊毛慵懒插肩袖高领廓形套头毛衣4ZDM90900	3666542215502627089	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnbsyL&origin_type=pc_buyin_group&id=3666542215502627089
2024/2/8	【小情歌】山羊绒+绵羊毛四条杠打底宽松圆领百搭毛衣4ZDM87620	3666531383645438078	299	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnQPG8&id=3666531383645438078&origin_type=pc_buyin_group
2024/2/8	【苍山】加厚保暖复古高腰水洗直筒牛仔裤4KDMM0090	3666537123869229401	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnWdeN&id=3666537123869229401&origin_type=pc_buyin_group
2024/2/8	【秘境】山羊绒绵羊毛休闲圆领针织彩扣开衫毛衣外套4ZDM00170	3666534937764430053	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnHkPQ&id=3666534937764430053&origin_type=pc_buyin_group
2024/2/8	【寒腿克星】山羊绒亲肤高腰紧身加绒恒温保暖打底裤4KDM50570	3666534983029358997	190	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFns3gX&id=3666534983029358997&origin_type=pc_buyin_group
2024/2/8	【情有独钟】修身显瘦时尚百搭款小脚牛仔裤4KDM26980	3665630902974808125	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFn4CRC&origin_type=pc_buyin_group&id=3665630902974808125
2024/2/8	【繁花】100绵羊毛设计感长袖双层假两件毛衣针织衫外套1ZDM00250	3665627643111407962	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFncjA4&id=3665627643111407962&origin_type=pc_buyin_group
2024/2/8	【落霞】视觉效应时尚百搭款绵羊毛针织衫4ZDM51650	3666521191729988052	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnmgtS&id=3666521191729988052&origin_type=pc_buyin_group
2024/2/8	【告白】绵羊毛软糯V领单排扣笑脸刺绣羊毛针织开衫4ZDM10900	3666521883177779637	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnpbEe&origin_type=pc_buyin_group&id=3666521883177779637
2024/2/8	【须尽欢】绵羊毛纱线宽松休闲毛衣连帽针织卫衣4TDM04090	3666526781638312248	750	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFn7EVd&id=3666526781638312248&origin_type=pc_buyin_group
2024/2/8	【浅墨】经典加厚修身显瘦百搭款小脚牛仔裤4KDM20020	3666522847406326208	350	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnx6du&id=3666522847406326208&origin_type=pc_buyin_group
2024/2/8	【记念】日常通勤百搭款灯芯绒直筒休闲裤4KDM28070	3666528014377812232	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnxr1u&id=3666528014377812232&origin_type=pc_buyin_group
2024/2/8	【智妍】柔软山羊绒宽松连帽套头毛衣4ZDM78910	3666528014377812285	1390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFntvh9&id=3666528014377812285&origin_type=pc_buyin_group
2024/2/8	【自由】别致扭缝线迹设计感时尚百搭款牛仔裤3KDMD8300	3666522948438720974	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnTLEx&id=3666522948438720974&origin_type=pc_buyin_group
2024/2/8	【德芙】南瓜元素90白鹅绒中长轻暖感连帽宽松加厚鹅绒服4C1771950	3666532846123745586	1390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFna8f2&id=3666532846123745586&origin_type=pc_buyin_group
2024/2/8	【雨滴】100%美丽诺羊毛60支软糯舒适假两件针织衫4ZDM67900	3666533943538221513	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnbbb6&id=3666533943538221513&origin_type=pc_buyin_group
2024/2/8	【斑马线】绵羊毛法式V领条纹针织衫慵懒宽松打底上衣4ZDMZ5050	3666532083842547748	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnQydj&id=3666532083842547748&origin_type=pc_buyin_group
2024/2/8	【朝暮】100绵羊毛复古海军领女半拉链宽松慵懒风毛衣4ZDM80400	3666533771689197980	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnW1SM&id=3666533771689197980&origin_type=pc_buyin_group
2024/2/8	【立场】百搭头层牛皮手抓复古单肩腋下多用可斜挎包0BDM90470	3666532021439693099	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnWehM&id=3666532021439693099&origin_type=pc_buyin_group
2024/2/8	【焦茶】山羊绒+绵羊毛文艺范百搭款圆领长袖针织衫3ZDM88910	3666534375207600145	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnu5q4&id=3666534375207600145&origin_type=pc_buyin_group
2024/2/8	【华尔街】德国进口杨子纱开口小V领修身百搭款羊毛针织衫4ZDM31850	3666534254814298263	450	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnsdKq&id=3666534254814298263&origin_type=pc_buyin_group
2024/2/8	【长腿日记】舒适高腰百搭直筒牛仔裤4KDM15230	3666535006551015633	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnXGBV&origin_type=pc_buyin_group&id=3666535006551015633
2024/2/8	【伦敦】时尚百搭款复古直筒牛仔裤4KDMM0070	3666534983029358963	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnvDQb&id=3666534983029358963&origin_type=pc_buyin_group
2024/2/8	【流浪记】头层牛皮经典百搭款小白鞋0XDM05160	3666534471802421657	490	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnxX1F&id=3666534471802421657&origin_type=pc_buyin_group
2024/2/8	【知否】100%纯山羊绒Polo领小众设计感极简百搭款毛衫4ZDM60110	3666535751627178357	1390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnn6h2&id=3666535751627178357&origin_type=pc_buyin_group
2024/2/8	【偏爱】经典原创修身显瘦时尚百搭款直筒牛仔裤3KDMM0020	3666536496996942130	350	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnqT4Y&origin_type=pc_buyin_group&id=3666536496996942130
2024/2/8	【醉梦】100绵羊毛小众设计感简约百搭款中领毛衫4ZDM52470	3666535472571744315	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnTuTj&id=3666535472571744315&origin_type=pc_buyin_group
2024/2/8	【青春密码】口袋小众设计时尚个性复古风牛仔衬衫3SDMD8220	3666535259954085932	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFn53va&id=3666535259954085932&origin_type=pc_buyin_group
2024/2/8	【赤塔】小众设计宽松软糯百搭款V领毛衫4ZDMA7210	3666536295133479099	680	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnbuNu&id=3666536295133479099&origin_type=pc_buyin_group
2024/2/8	【芯生】百搭假两件连帽显瘦半拉链套头长袖卫衣4TDM20670	3666536681504374808	350	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnQjmm&id=3666536681504374808&origin_type=pc_buyin_group
2024/2/8	【水瓶】100羊毛纯色百搭款长袖T恤1TDM12550	3666537394619941177	290	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnnnGH&id=3666537394619941177&origin_type=pc_buyin_group
2024/2/8	【简单爱】牛绒羊毛马甲纯色无袖外穿坎肩背心4ZDM00600	3666537123869229398	390	https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?ins_activity_param=iNFnHdYo&origin_type=pc_buyin_group&id=3666537123869229398
